Tip deponije,Godina,Naziv preduzeća,PIB,Matični broj,Opština,Mesto,Šifra mesta,Poštanski broj,Ulica i broj,Telefon,Telefaks,Email,Šifra pretežne delatnosti,"Lokacija (mesto, naselje)",Naziv,Zauzete katastarske parcele,Godina početka deponovanja,Godina završetka deponovanja,"Prosečne godišnje količine otpada, koji se odlaže na nesanitarnu deponiju - smetlište (t)",Gradovi / opštine ili naselja čiji otpad se odlaže na nesanitarnu deponiju - smetlište,Ograda oko nesanitarne deponije - smetlišta,Kapija /rampa na ulazu,Čuvarska služba,Kolska vaga,Drenažni sistem za prikupljanje procednih otpadnih voda,Sistem za prečišćavanje procednih voda sa semtlišta,Sistem za otplinavanje deponijskog gasa,Kojem regionu za upravljanje otpadom pripada vaša opština?,Sa kojim lokalnim samoupravama imate potpisan sporazum o zajedničkom regionalnom upravljanju otpadom?,Nesanitarna deponija - smetlište je:,Operativni status nesanitarne deponije - smetlišta,Da li se na nesanitarnoj deponiji - smetlištu i dalje odlaže otpad?,Način odlaganja otpada,Da li se vrši prekrivanje inertnim materijalom?,Period za koji se predviđa trajanje i eksploatacija nesanitarne deponije - smetlišta,"Da li se vrši i vodi evidencija o količinama i vrstama otpada, koji se odlaže?",Da li se nesanitarna deponija - smetlište ili njen deo nalazi u poplavnom području?,"Da li je za nesanitarno smetlište izrađen Projekat sanacije, zatvaranja i rekultivacije?",Koje godine?,"Da li je pribavljena saglasnost na Projekat sanacije, zatvaranja i rekultivacije?",Koje godine?2,"Da li se izvode radovi po Projektu sanacije, zatvaranja i rekultivacije?","Koji se radovi izvode po Projektu sanacije, zatvaranja i rekultivacije?","Da li se sprovode mere zaštite životne sredine propisane Projektom sanacije, zatvaranja i rekultivacije?","Da li se sprovodi monitoring propisan Projektom sanacije, zatvaranja i rekultivacije?","Da li je potrebna izrada novog ili ažuriranje postojećeg Projekta sanacije, zatvaranja i rekultivacije nesanitarnog smetlišta?",Geografska širina,Geografska dužina
Nesanitarne deponije,2022,OPŠTINSKA UPRAVA MADJANPEK,100987089,7212577,Majdanpek,"Majdanpek, Majdanpek, 726869",726869,19250,SVETOG SAVE BB bb,0648129730,,urbanizam@majdanpek.rs,8411,Majdanpek,bele vode,1258/2 i 1258/4,2004,,1800.0,"Leskovo, Golubinje, Crnajka, Majdanpek, Rudna Glava, Jasikovo, Mosna, Topolnica, Boljetin, Vlaole, Klokočevac, Miroč, Debeli Lug, Donji Milanovac",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Istočna Srbija,"Zaječar,Bor,Negotin,Kladovo,Knjaževac i Boljevac","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Ne,Više od 5 godina eksploatacije,Da,Ne,Da,2009.0,Ne,,ne,,Ne,Ne,Da,44.404548,21.946732
Nesanitarne deponije,2022,JKP KRUŠEVAC,100323011,7145667,Kruševac,"Kruševac, Kruševac, 721107",721107,37000,Nikole Čolovića 2 037423026,037/423-026,037/425-556,jkpks@jkpkrusevac.co.rs,3811,Srnje,Srnje,"178,177/5,177/4,170/3,170/4,9/3,9/4,10/7,10/11,10/12,28,29,23,22,19,181,180/1,180/2",1984,,47000.0,Kruševac,Ne,Da,Da,Ne,Ne,Ne,Ne,Rasinskom,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Da,Više od 5 godina eksploatacije,Ne,Ne,Da,2023.0,Da,2020.0,ne,,Ne,Ne,Ne,43.6479494,21.2851516
Nesanitarne deponije,2022,OPŠTINA KOSJERIĆ,101090852,7357826,Kosjerić,"Kosjerić (selo), Kosjerić, 718211",718211,31260,OLGE GRBIĆ  10,0608256256,,kabinet@kosjeric.rs,8411,Tubići,Pijučka česma,677/2,1981,2011.0,250.0,Kosjerić (varoš),Da,Da,Ne,Ne,Ne,Ne,Ne,"Regionalna deponija ""Duboko"" Užice","Čačak,Užice,Čajetina,B.Bašta,Požega,Lučani,Arilje i Ivanjica",Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Delimično,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,43.983624,19.939454
Nesanitarne deponije,2022,OPŠTINA ALIBUNAR,101084202,8060975,Alibunar,"Alibunar, Alibunar, 800066",800066,26310,Trg slobode 4,013/642-103,,inspekcija@alibunar.org.rs,8411,Vladimirovac,Smetlište Vladimirovac,deo parcele top.broj 239 ko Vladimirovac,2000,,1000.0,Vladimirovac,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pančevo,"Vršac, Plandište i Kovačica","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,45.044369,20.860375
Nesanitarne deponije,2022,OPŠTINA NOVI BEČEJ,101431164,8108293,Novi Bečej,"Novi Bečej, Novi Bečej, 802611",802611,23272,Žarka Zrenjanina 8,023 772 320,023 772 500,office@novibecej.rs,8411,Novi Bečej,Bašaidski put,14707 i 15233,1951,,9000.0,"Kumane, Novo Miloševo, Novi Bečej, Bočar",Ne,Ne,Da,Ne,Ne,Ne,Ne,Regionalni centar Kikinda,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,45.6043274,20.1837872
Nesanitarne deponije,2022,OPŠTINA ALIBUNAR,101084202,8060975,Alibunar,"Alibunar, Alibunar, 800066",800066,26310,Trg slobode 4,013/642-103,,inspekcija@alibunar.org.rs,8411,Banatski Karlovac,Smetlište Banatski Karlovac,deo 3011/1,2000,,1300.0,"Banatski Karlovac, Nikolinci",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pančevo,"Vršac, Plandište i Kovačica","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,45.060005,21.018658
Nesanitarne deponije,2022,opštinska uprava Bela Crkva,100868214,8108005,Bela Crkva,"Bela Crkva, Bela Crkva, 800767",800767,26340,Miletićeva 2,013/853-346,013/851-346,kabinetbc@mobilpro.rs,3900,Bela Crkva,Stara Ciglana,"995,991/2,992/1,993,994/1 i 996",1994,2025.0,4971.0,"Bela Crkva, Jasenovo, Kajtasovo, Grebenac, Dobričevo, Češko Selo, Dupljaja, Crvena Crkva, Banatska Palanka, Banatska Subotica, Kruščica, Vračev Gaj, Kaluđerovo, Kusić",Da,Da,Da,Ne,Ne,Ne,Ne,"JUŽNO-BANATSKOM,VRŠAČKOM","Vršac,Alibunar i Plandište","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Do 3 godine eksploatacije,Ne,Ne,Da,2012.0,Ne,,ne,,Ne,Ne,Da,44.904343,21.382778
Nesanitarne deponije,2022,OPŠTINA SOKOBANJA,100880059,7355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,Trgoviški put,"987, 994, 995 i 1052",1970,,8000.0,Sokobanja,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Niškom regionu,"Grad Niš, opštine Merošina, Aleksinac, Doljevac, Gadžin Han i Svrljig","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2019.0,Da,2019.0,ne,,Ne,Nije primenljivo,Da,43.65,21.82
Nesanitarne deponije,2022,OPŠTINA IRIG,101383958,8032165,Irig,"Irig, Irig, 801895",801895,22406,VOJVODE PUTNIKA  1,062400403,,opstinaigir@irig.rs,8411,Irig,Deponija Irig,6841; 6845; 6846,1974,,15000.0,"Šatrinci, Rivica, Mala Remeta, Jazak, Grgetek, Dobrodol, Vrdnik, Krušedol Selo, Velika Remeta, Irig, Neradin, Krušedol Prnjavor",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Sremski,"Indjija, Sremski Karlovci, Stara Pazova, Šid, Ruma i Irig","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Ne,,,,,,,,,45.075198,19.864311
Nesanitarne deponije,2022,JKP BEOČIN,101235168,8028362,Beočin,"Beočin, Beočin, 800902",800902,21300,Desanke Maksimović 52,021/871-246,021/871-245,office@jkpbeocin.co.rs,3811,Beočin,Tancoš,"1212, 1213 1214 1215, 1345/1, 1345/2, 1348, 1349, 1350, 1351, 1352, 1353",1970,2050.0,6000.0,"Sviloš, Grabovo, Beočin, Lug, Susek, Banoštor, Rakovac, Čerević",Ne,Da,Da,Ne,Ne,Ne,Ne,Novi Sad,"Novi Sad, Bački Petrovac, Bačka Palanka, Vrbas, Temerin, Srbobran i Žabalj",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Sloj po sloj,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2019.0,Da,2019.0,ne,,Ne,Ne,Ne,45.2017398,19.7038667
Nesanitarne deponije,2022,GRADSKA UPRAVA GRADA ŠAPCA,100084619,7170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,DUDARA,"2295,2296,2297,2298,2299,2301,2302,2303,2304,2305/1,2305/2, 2309,2310 ? 2311 KO ŠABAC",1994,2014.0,0.0,Šabac,Da,Da,Ne,Ne,Ne,Ne,Ne,Šabac,,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2019.0,Da,2019.0,ne,,Ne,Ne,Da,44.45318,19.422962
Nesanitarne deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,7195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Kobilje,SLAVA,"706, 707, 708, 709 KO Kobilje",1969,2021.0,4000.0,Brus,Da,Ne,Ne,Ne,Ne,Ne,Ne,Rasinskom okrugu,"Regionalna deponija ,,Srnje,, Sporazum zakljucen između grada Krusevac, opština Aleksandrovac, Blace i Brus","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Od 3 do 5 godina ekspoatacije,Ne,Ne,Ne,,,,,,,,,43.3999,21.0384
Nesanitarne deponije,2022,Grad Užice,101503055,7157983,Užice,"Užice, Užice, 741892",741892,31000,Dimitrija Tucovića 52,0648768687,,info@uzice.rs,8411,Užice,Sarića Osoje,"367/1,3647/3,3650 KO Užice",1973,2012.0,5000.0,Užice,Da,Da,Da,Ne,Ne,Ne,Ne,Region Duboko,,Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Privremeno,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2011.0,Ne,,ne,,Ne,Nije primenljivo,Da,43.858029,19.872087
Nesanitarne deponije,2022,OPŠTINSKA UPRAVA MALO CRNIĆE,101336839,7345534,Malo Crniće,"Malo Crniće, Malo Crniće, 727199",727199,12311,Bajlonijeva 119,012/280-016,,uprava@opstinamalocrnice.rs,8411,Salakovac,Salakovac,"1757,1767,1768,1769,1770,1771",2006,,3000.0,"Kula, Smoljinac, Batuša, Kobilje, Veliko Selo, Malo Gradište, Vrbnica, Boževac, Zabrega, Malo Crniće, Šapine, Aljudovo, Veliko Crniće, Toponica, Crljenac, Kravlji Do, Kalište, Salakovac",Da,Da,Ne,Ne,Ne,Ne,Ne,Požarevac,"U toku je uspostavljanje medjuopštinske saradnje sa lokalnim samoupravama: Grad Požarevac, opštine: Golubac, Veliko Gradište, Petrovac na Mlavi, Kučevo, Žagubica","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2021.0,Da,2021.0,delimicno,Sanacija,Delimično,Ne,Ne,44.5931,21.2322
Nesanitarne deponije,2022,Opštinska uprava Bački Petrovac,101270637,8127808,Bački Petrovac,"Bački Petrovac, Bački Petrovac, 800694",800694,21470,Kolarova 6,062/88-52-801,,opstina@backipetrovac.rs,8411,Bački Petrovac,kvadrati,"2107/19,2107/20,2107/403",1985,2025.0,220.0,Bački Petrovac,Ne,Da,Ne,Ne,Ne,Ne,Ne,juznobacki okrug,"Novi Sad,Zabalj,Backa Palanka,Srbobran,Vrbas,Beocin,Temerin","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Do 3 godine eksploatacije,Da,Ne,Da,2011.0,Da,2012.0,ne,,Ne,Ne,Da,45.3631842,19.6180128
Nesanitarne deponije,2022,Opština Preševo,102426522,7178387,Preševo,"Preševo, Preševo, 733857",733857,17523,MARŠALA TITA 36 36,0638609962,,h.ramadani@presevo.rs,8411,Preševo,Pržar,4728 KO Preševo,1995,,4174.0,Preševo,Da,Da,Ne,Ne,Ne,Ne,Ne,Pčinjski okrug,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2019.0,Da,2019.0,ne,,Ne,Delimično,Ne,42.324183,21.633724
Nesanitarne deponije,2022,Budžet opštine Kladovo,100697090,7213182,Kladovo,"Kladovo, Kladovo, 716588",716588,19320,Kralja Aleksandra 35,019801450,019801563,opstina@kladovonet.com,8411,Milutinovac,Šukeret,"274. 275, 276 KO Milutinovac",1997,2025.0,8500.0,Kladovo,Da,Da,Ne,Ne,Ne,Ne,Ne,Zaječar,"Negotin, Majdanpek, Zajeačr, Bor, Boljevac, Knjaževac",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Nekontrolisano odlaganje,Delimično,Do 3 godine eksploatacije,Da,Ne,Da,2005.0,Da,2009.0,ne,,Delimično,Nije primenljivo,Da,44.56,22.56
Nesanitarne deponije,2022,SKUPŠTINA OPŠTINE TITEL,101457453,8050724,Titel,"Titel, Titel, 804738",804738,21240,GLAVNA 1,064/8224242,,uprava@opstinatitel.rs,8411,Gardinovci,Deponija Gardinovci,1860/1,2019,,1664.0,"Gardinovci, Vilovo, Mošorin",Da,Da,Ne,Ne,Ne,Ne,Ne,Istočni Srem i Banat,"Inđija, Ruma, Irig, Sremski Karlovci, Pećinci, Stara Pazova, Zrenjanin, Sečanj, Žitište","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,45.2,20.1
Nesanitarne deponije,2022,Grad Vranje,100548456,7179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,Deponija ispod autoputa,"12657, 12674",1962,2002.0,0.0,Vranje,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pčinjskom regionu,,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,42.52613,21.91062
Nesanitarne deponije,2022,SKUPŠTINA OPŠTINE TITEL,101457453,8050724,Titel,"Titel, Titel, 804738",804738,21240,GLAVNA 1,064/8224242,,uprava@opstinatitel.rs,8411,Titel,Nesanitarna deponija Titel,4292 ko Titel,1989,,3120.0,"Titel, Lok",Da,Da,Ne,Ne,Ne,Ne,Ne,Istočni Srem i Banat,"Inđija, Ruma, Irig, Sremski Karlovci, Pećinci, Stara Pazova, Zrenjanin, Sečanj i Žitište","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,45.12371,20.171451
Nesanitarne deponije,2022,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš (Palilula),"Gradska deponija ""Bubanj"" Niš","KO Niš-Bubanj, KO Pasi Poljana",1968,,160000.0,"Niš (grad), Merošina, Doljevac, Gadžin Han",Da,Da,Da,Da,Ne,Ne,Da,Niški region,"Aleksinac, Ražanj, Merošina, Doljevac, Gadžin Han, Svrljig","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Da,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2018.0,Da,2018.0,da,Sanacija,Delimično,Da,Da,43.2884718,21.8854718
Nesanitarne deponije,2022,OPŠTINA VLADIČIN HAN,100924833,7222483,Vladičin Han,"Vladičin Han, Vladičin Han, 710156",710156,17510,SVETOSAVSKA  1,017390501,,info@vladicinhan.org.rs,8411,Vladičin Han,Suva Morava,"1164/1,1164/2 KO Suva Morava Vladicin Han",1970,2007.0,0.0,"Lepenica, Suva Morava, Vladičin Han",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pčinjski okrug,nije potpisan međuopštinski sporazum,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Delimično,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2018.0,Ne,,ne,,Ne,Nije primenljivo,Ne,42.676906,22.056099
Nesanitarne deponije,2022,JAVNO PREDUZEĆE ZA OBAVLJANJE KOMUNALNE DELATNOSTI TOPLICA,100622394,7172818,Kuršumlija,"Kuršumlija, Kuršumlija, 722103",722103,18430,Dragana Milunovića-Džuleta 2,027/381-427,027/381-691,komunalnokursumlija@gmail.com,3600,Baćoglava,Lakovski Bregovi,kp. br.951/1 KO Baćoglava Kuršumlija,2003,2029.0,9478.0,"Mačkovac, Dankoviće, Rudare, Selova, Markoviće, Kuršumlija, Lukovo, Merdare, Kuršumlijska Banja, Gornja Mikuljana, Pljakovo, Mala Kosanica, Degrmen, Prolom, Rača, Belo Polje, Pepeljevac, Visoka, Spance, Baćoglava, Donja Mikuljana, Žuč, Kastrat",Da,Da,Ne,Ne,Ne,Ne,Ne,Niški,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Da,Više od 5 godina eksploatacije,Da,Ne,Da,2009.0,Da,2009.0,ne,,Ne,Ne,Ne,43.126827,21.221966
Nesanitarne deponije,2022,"Javno komunalno preduzeće Kučevo, Kučevo",102025919,7323824,Kučevo,"Kučevo, Kučevo, 722782",722782,12240,Trg Veljka Dugoševića 34,012/852-137,012/852-138,jkpkucevo@gmail.com,3811,Kučevo,Utrina,Br. 5891 KO Kučevo,2002,,1980.0,Kučevo,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Braničevski,"Veliko Gradište, Golubac, Petrovac, Žagubica, Žabari, Malo Crniće, Požarevac","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Ne,,,,,,,,,44.4646783,21.679741
Nesanitarne deponije,2022,Grad Sombor,100123258,8337152,Sombor,"Sombor, Sombor, 803979",803979,25000,Tgr cara Uroša 1,025468179,,helena@sombor.rs,8411,Sombor,"gradska deponija ""Rančevo""","12457/1, 12457/2, 12457/3, 12457/4  K.O. Sombor 2",1991,2050.0,40000.0,"Bački Breg, Sombor, Kolut, Bezdan, Rastina, Aleksa Šantić, Stapar, Bački Monoštor, Telečka, Kljajićevo, Čonoplja, Doroslovo, Gakovo, Svetozar Miletić, Riđica, Stanišić",Da,Da,Ne,Ne,Ne,Ne,Ne,zapadnobački upravni okrug,"Apatin, Odžaci, Kula i Bač","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Da,Da,Ne,,,,,,,,,45.8621904,19.1159462
Nesanitarne deponije,2022,JKP STANDARD ŠID,101546583,8736634,Šid,"Šid, Šid, 805106",805106,22240,Svetog Save 80 80,022/712-558,022/710-060,standardsid@mts.rs,3811,Šid,gradska deponija,5787,1982,2028.0,10.0,"Batrovci, Bingula, Jamena, Adaševci, Višnjićevo, Šid, Molovin, Privina Glava, Ilinci, Kukujevci, Sot, LJuba, Gibarac, Bikić Do, Vašica, Morović, Bačinci, Berkasovo, Erdevik",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Sremskom,Sremska Mitrovica,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Do 3 godine eksploatacije,Da,Ne,Ne,,,,,,,,,45.136345,19.203782
Nesanitarne deponije,2022,Grad Novi Pazar,104004496,7192061,Novi Pazar,"Novi Pazar, Novi Pazar, 730602",730602,36300,Stevana Nemanje 2,062/737-630,,nacelnik@novipazar.org.rs,8411,Čašić Dolac,Golo brdo,"1028/2, 1039/2",1999,,34400.0,"Novi Pazar, Tutin, Ribariće",Ne,Da,Ne,Ne,Ne,Ne,Ne,Novi Pazar,Opština Raška i Tutin,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Ne,,,,,,,,,43.035496,20.425255
Nesanitarne deponije,2022,GRAD POŽAREVAC,100438011,7271239,Požarevac,"Požarevac, Požarevac, 733083",733083,12000,Drinska 2,012539742,,uprava@pozarevac.rs,8411,Požarevac,Jeremijino Polje Požarevac,"18609, 18610 i 18612 KO Požarevac",1989,2019.0,41873.48,Požarevac,Da,Da,Da,Ne,Ne,Ne,Da,"Braničevskom, Braničevsko-Podunavskom","Petrovac na Mlavi, Golubac, Veliko Gradište, Malo Crniće, Kučevo, Žagubica, Žabari. Sporazumi nisu nikada realizovani u praksi. Primeniće se Odluka Vlade RS o zajedničkom obezbeđivanju i sprovođenju upravljanja otpadom (''Sl.glasnik RS'', br.45/2018).",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Po kasetama,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2010.0,Da,2010.0,da,Sanacija,Da,Da,Ne,44.643901,21.179896
Nesanitarne deponije,2022,GRAD POŽAREVAC,100438011,7271239,Požarevac,"Požarevac, Požarevac, 733083",733083,12000,Drinska 2,012539742,,uprava@pozarevac.rs,8411,Kostolac,Deponija Kostolac u Kostolac,2428 KO Kostolac,1985,2025.0,0.0,Kostolac,Da,Da,Da,Ne,Ne,Ne,Ne,"Braničevskom, Braničevsko-Podunavskom","Petrovac na Mlavi, Golubac, Veliko Gradište, Malo Crniće, Kučevo, Žagubica, Žabari. Sporazumi nisu nikada realizovani u praksi. Primeniće se Odluka Vlade RS o zajedničkom obezbeđivanju i sprovođenju upravljanja otpadom (''Sl.glasnik RS'', br.45/2018).","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2010.0,Da,2010.0,delimicno,Sanacija,Ne,Delimično,Ne,44.729943,21.193231
Nesanitarne deponije,2022,OPŠTINA OPOVO,102697271,8028842,Opovo,"Opovo, Opovo, 802913",802913,26204,BORISA KIDRIČA  10,0631060889,,kabinet@opovo.org.rs,8411,Sakule,neuređena deponija-smetlište sakule,3335 k.o. sakule,2009,,3350.0,"Opovo, Sakule, Sefkerin, Baranda",Da,Da,Da,Da,Ne,Ne,Ne,Pančevo,Pančevo,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,45.1275,20.5005
Nesanitarne deponije,2022,OPŠTINA SENTA,102692306,8038490,Senta,"Senta, Senta, 803707",803707,24400,GLAVNI TRG 1 1,0648725371,,info@zenta-senta.co.rs,8411,Senta,Deponija komunalnog otpada Senta,"19984/1,019984/2, 19984/3",2002,2023.0,3810.0,"Gornji Breg, Bogaraš, Kevi, Tornjoš, Senta",Da,Da,Ne,Ne,Ne,Ne,Da,Subotičkom regionu,"Subotica, Kanjiža, Novi Kneževac, Čoka, Mali Iđoš, Bačka Topola","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2010.0,Da,2011.0,delimicno,Sanacija,Delimično,Ne,Da,45.895785,20.103254
Nesanitarne deponije,2022,OPŠTINA PETROVAC NA MLAVI,102538275,7198264,Petrovac,"Petrovac na Mlavi, Petrovac na Mlavi, 731960",731960,12300,SRPSKIH VLADARA 165,012 332 722,012 331 283,info@petrovacnamlavi.rs,8411,Petrovac na Mlavi,"Deponija ""Svine""","4906, 4107, 4908 KO Petrovac",1980,2021.0,8000.0,"Veliko Laole, Šetonje, Knežica, Leskovac, Melnica, Busur, Starčevo, Malo Laole, Bistrica, Ždrelo, Oreškovica, Vezičevo, Zabrđe, Orljevo, Veliki Popovac, Dubočka, Vitovnica, Tabanovac, Dobrnje, Pankovo, Lopušnik, Ćovdin, Kladurovo, Bošnjak, Stamnica, Kamenovo, Ranovac, Rašanac, Manastirica, Petrovac na Mlavi, Trnovče, Krvije, Burovac, Vošanovac",Da,Da,Da,Ne,Ne,Ne,Da,Požarevac,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2017.0,Da,2019.0,delimicno,Zatvaranje,Delimično,Ne,Da,44.351709,21.386432
Nesanitarne deponije,2022,Javno komunalno preduzeće Banjsko zelenilo i čistoća Vrnjačka Banja,109466769,21187917,Vrnjačka Banja,"Vrnjačka Banja, Vrnjačka Banja, 712353",712353,36210,Žike Valjarevića 1,036/5150620,,office@banjskozelenilo.co.rs,3811,Gračac,Nesanitarna deponija u selu Gračac,"218/1,",2015,,25000.0,Vrnjačka Banja,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Raški,"Trstenik,Kraljevo,Paraćin i Raška","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Ne,,,,,,,,,43.6793,20.8603
